OrderID,CustomerID,ProductID,Quantity,OrderDate,ShipDate,PaymentType,SalesRep,Discount,TotalAmount
30000280,100059,200001,5,2025-03-18,2025-03-19,Bank Transfer,Rep_Ahmed,0.1,5845.5
30000281,100061,200009,5,2025-02-01,2025-02-03,Credit Card,Rep_Ahmed,0.0,800.0
30000282,100031,200004,1,2025-04-07,2025-04-14,Cash,Rep_Mariam,0.1,207.0
30000283,100075,200005,2,2024-09-22,2024-09-26,Mobile Wallet,Rep_Omar,0.1,88.2
30000284,100003,200010,5,2024-10-22,2024-10-25,Cash,Rep_Mariam,0.0,600.0
30000285,100031,200005,5,2024-09-29,2024-10-02,Mobile Wallet,Rep_Omar,0.05,232.75
30000286,100061,200006,2,2025-01-14,2025-01-17,Mobile Wallet,Rep_Ahmed,0.0,1998.0
30000287,100004,200001,1,2025-07-12,2025-07-19,Mobile Wallet,Rep_Sara,0.1,1169.1
30000288,100073,200001,1,2025-02-07,2025-02-11,Cash,Rep_Sara,0.1,1169.1
30000289,100095,200009,4,2025-07-04,2025-07-11,Bank Transfer,Rep_Ahmed,0.1,576.0
30000290,100097,200008,1,2025-01-30,2025-02-05,Mobile Wallet,Rep_Sara,0.1,288.0
30000291,100057,200009,5,2024-10-09,2024-10-12,Mobile Wallet,Rep_Mariam,0.1,720.0
30000292,100034,200007,3,2025-03-04,2025-03-07,Credit Card,Rep_Omar,0.0,195.0
30000293,100081,200001,5,2025-07-09,2025-07-14,Cash,Rep_Ahmed,0.1,5845.5
30000294,100026,200007,4,2025-02-09,2025-02-13,Credit Card,Rep_Sara,0.0,260.0
30000295,100091,200004,1,2025-07-14,2025-07-20,Credit Card,Rep_Sara,0.1,207.0
30000296,100034,200009,4,2025-01-12,2025-01-19,Cash,Rep_Ahmed,0.0,640.0
30000297,100027,200008,5,2025-07-14,2025-07-20,Mobile Wallet,Rep_Sara,0.0,1600.0
30000298,100045,200001,5,2025-03-26,2025-03-27,Credit Card,Rep_Omar,0.1,5845.5
30000299,100046,200001,3,2024-11-08,2024-11-15,Bank Transfer,Rep_Sara,0.1,3507.3
30000300,100032,200001,2,2025-05-17,2025-05-20,Bank Transfer,Rep_Sara,0.05,2468.1
30000301,100002,200001,4,2025-08-21,2025-08-24,Cash,Rep_Mariam,0.1,4676.4
30000302,100021,200006,5,2025-06-08,2025-06-10,Bank Transfer,Rep_Sara,0.05,4745.25
30000303,100068,200007,4,2025-04-07,2025-04-09,Cash,Rep_Ahmed,0.1,234.0
30000304,100033,200004,5,2025-04-24,2025-04-28,Cash,Rep_Mariam,0.05,1092.5
30000305,100040,200007,3,2025-09-14,2025-09-16,Bank Transfer,Rep_Sara,0.0,195.0
30000306,100034,200009,2,2025-07-12,2025-07-14,Credit Card,Rep_Mariam,0.1,288.0
30000307,100025,200006,4,2024-10-08,2024-10-12,Mobile Wallet,Rep_Ahmed,0.1,3596.4
30000308,100026,200002,4,2025-07-14,2025-07-20,Mobile Wallet,Rep_Sara,0.1,4316.4
30000309,100027,200003,3,2024-10-24,2024-10-25,Mobile Wallet,Rep_Omar,0.0,540.0
30000310,100040,200006,3,2025-05-19,2025-05-25,Cash,Rep_Sara,0.1,2697.3
30000311,100075,200001,3,2025-03-08,2025-03-14,Credit Card,Rep_Ahmed,0.0,3897.0
30000312,100055,200009,4,2025-03-22,2025-03-25,Credit Card,Rep_Sara,0.05,608.0
30000313,100051,200008,1,2025-05-29,2025-05-31,Mobile Wallet,Rep_Ahmed,0.0,320.0
30000314,100046,200005,4,2024-12-14,2024-12-21,Cash,Rep_Mariam,0.1,176.4
30000315,100058,200008,1,2025-07-06,2025-07-11,Mobile Wallet,Rep_Sara,0.0,320.0
30000316,100067,200002,3,2025-06-13,2025-06-16,Credit Card,Rep_Omar,0.05,3417.15
30000317,100057,200004,3,2024-12-06,2024-12-10,Cash,Rep_Ahmed,0.1,621.0
30000318,100025,200010,2,2024-09-25,2024-10-01,Bank Transfer,Rep_Sara,0.0,240.0
30000319,100066,200002,2,2025-03-25,2025-03-30,Credit Card,Rep_Sara,0.05,2278.1
30000320,100037,200001,2,2025-07-26,2025-07-28,Mobile Wallet,Rep_Sara,0.0,2598.0
30000321,100033,200002,5,2025-05-06,2025-05-08,Cash,Rep_Ahmed,0.1,5395.5
30000322,100039,200008,3,2025-05-15,2025-05-22,Mobile Wallet,Rep_Mariam,0.05,912.0
30000323,100073,200010,1,2025-05-24,2025-05-30,Cash,Rep_Mariam,0.0,120.0
30000324,100071,200010,2,2025-05-09,2025-05-11,Credit Card,Rep_Omar,0.05,228.0
30000325,100047,200008,3,2024-11-10,2024-11-16,Mobile Wallet,Rep_Ahmed,0.1,864.0
30000326,100075,200009,4,2025-06-16,2025-06-20,Bank Transfer,Rep_Mariam,0.0,640.0
30000327,100097,200002,5,2025-05-29,2025-06-03,Mobile Wallet,Rep_Omar,0.0,5995.0
30000328,100054,200008,2,2024-09-23,2024-09-29,Credit Card,Rep_Sara,0.05,608.0
30000329,100030,200009,5,2025-01-09,2025-01-13,Credit Card,Rep_Omar,0.05,760.0
30000330,100003,200005,3,2024-12-31,2025-01-04,Cash,Rep_Omar,0.05,139.65
30000331,100033,200001,3,2025-01-23,2025-01-29,Bank Transfer,Rep_Mariam,0.1,3507.3
30000332,100040,200001,2,2025-02-19,2025-02-22,Credit Card,Rep_Sara,0.1,2338.2
30000333,100059,200006,1,2025-01-12,2025-01-13,Bank Transfer,Rep_Sara,0.1,899.1
30000334,100066,200001,3,2025-06-30,2025-07-06,Cash,Rep_Omar,0.0,3897.0
30000335,100006,200003,3,2025-07-19,2025-07-26,Credit Card,Rep_Omar,0.0,540.0
30000336,100052,200008,5,2025-01-21,2025-01-24,Credit Card,Rep_Omar,0.05,1520.0
30000337,100077,200008,5,2024-10-11,2024-10-15,Bank Transfer,Rep_Omar,0.0,1600.0
30000338,100034,200006,3,2025-05-24,2025-05-30,Credit Card,Rep_Mariam,0.1,2697.3
30000339,100053,200004,1,2025-02-19,2025-02-24,Mobile Wallet,Rep_Ahmed,0.1,207.0
30000340,100097,200002,4,2025-05-30,2025-06-06,Cash,Rep_Omar,0.05,4556.2
30000341,100027,200001,5,2025-01-09,2025-01-15,Mobile Wallet,Rep_Mariam,0.0,6495.0
30000342,100029,200008,5,2025-08-19,2025-08-22,Bank Transfer,Rep_Ahmed,0.1,1440.0
30000343,100094,200002,3,2024-12-18,2024-12-21,Credit Card,Rep_Mariam,0.05,3417.15
30000344,100100,200006,2,2024-12-29,2025-01-01,Credit Card,Rep_Sara,0.1,1798.2
30000345,100090,200007,1,2025-02-08,2025-02-13,Credit Card,Rep_Mariam,0.1,58.5
30000346,100033,200007,1,2025-04-24,2025-04-29,Credit Card,Rep_Omar,0.1,58.5
30000347,100079,200009,2,2024-12-24,2024-12-31,Bank Transfer,Rep_Sara,0.0,320.0
30000348,100032,200004,4,2025-01-30,2025-02-05,Credit Card,Rep_Mariam,0.0,920.0
30000349,100087,200007,1,2025-07-19,2025-07-20,Bank Transfer,Rep_Sara,0.1,58.5
30000350,100014,200008,5,2025-01-12,2025-01-14,Mobile Wallet,Rep_Omar,0.1,1440.0
30000351,100033,200005,4,2025-08-26,2025-08-31,Cash,Rep_Sara,0.0,196.0
30000352,100057,200009,1,2024-11-18,2024-11-21,Credit Card,Rep_Ahmed,0.0,160.0
30000353,100038,200004,5,2024-10-22,2024-10-29,Cash,Rep_Ahmed,0.05,1092.5
30000354,100092,200006,4,2025-04-09,2025-04-13,Mobile Wallet,Rep_Mariam,0.1,3596.4
30000355,100087,200009,3,2025-05-30,2025-06-06,Bank Transfer,Rep_Omar,0.1,432.0
30000356,100053,200004,5,2024-11-23,2024-11-25,Credit Card,Rep_Ahmed,0.05,1092.5
30000357,100093,200002,5,2024-12-22,2024-12-26,Mobile Wallet,Rep_Sara,0.1,5395.5
30000358,100044,200007,2,2025-07-14,2025-07-19,Credit Card,Rep_Mariam,0.05,123.5
30000359,100079,200002,2,2024-10-03,2024-10-04,Bank Transfer,Rep_Ahmed,0.05,2278.1
30000360,100082,200006,4,2025-06-26,2025-07-02,Credit Card,Rep_Omar,0.0,3996.0
30000361,100005,200001,2,2025-03-16,2025-03-21,Mobile Wallet,Rep_Omar,0.0,2598.0
30000362,100039,200001,2,2025-01-01,2025-01-03,Cash,Rep_Ahmed,0.05,2468.1
30000363,100003,200005,3,2025-07-15,2025-07-21,Cash,Rep_Mariam,0.0,147.0
30000364,100027,200010,5,2025-01-03,2025-01-09,Mobile Wallet,Rep_Ahmed,0.05,570.0
30000365,100065,200004,1,2025-09-05,2025-09-07,Cash,Rep_Omar,0.0,230.0
30000366,100055,200008,4,2025-02-05,2025-02-11,Credit Card,Rep_Mariam,0.1,1152.0
30000367,100053,200009,3,2025-05-18,2025-05-22,Mobile Wallet,Rep_Mariam,0.1,432.0
30000368,100018,200007,5,2025-01-19,2025-01-23,Mobile Wallet,Rep_Mariam,0.0,325.0
30000369,100073,200004,5,2025-03-26,2025-04-01,Mobile Wallet,Rep_Ahmed,0.05,1092.5
30000370,100017,200004,3,2025-01-12,2025-01-13,Cash,Rep_Omar,0.1,621.0
30000371,100030,200010,1,2025-07-14,2025-07-16,Credit Card,Rep_Sara,0.05,114.0
30000372,100031,200004,3,2025-09-11,2025-09-16,Bank Transfer,Rep_Sara,0.0,690.0
30000373,100067,200010,2,2025-06-11,2025-06-18,Cash,Rep_Mariam,0.1,216.0
30000374,100006,200006,2,2024-11-23,2024-11-29,Credit Card,Rep_Omar,0.0,1998.0
30000375,100048,200006,4,2024-10-17,2024-10-19,Credit Card,Rep_Sara,0.05,3796.2
30000376,100036,200001,5,2025-03-06,2025-03-07,Mobile Wallet,Rep_Mariam,0.0,6495.0
30000377,100033,200004,4,2024-10-03,2024-10-08,Credit Card,Rep_Sara,0.1,828.0
30000378,100006,200010,5,2025-02-09,2025-02-12,Bank Transfer,Rep_Mariam,0.05,570.0
30000379,100020,200009,2,2024-10-15,2024-10-19,Bank Transfer,Rep_Omar,0.0,320.0
30000380,100092,200007,5,2024-12-04,2024-12-05,Mobile Wallet,Rep_Omar,0.0,325.0
30000381,100006,200003,3,2025-03-24,2025-03-26,Mobile Wallet,Rep_Omar,0.0,540.0
30000382,100096,200010,3,2024-09-16,2024-09-17,Bank Transfer,Rep_Omar,0.05,342.0
30000383,100011,200005,2,2024-12-27,2024-12-28,Bank Transfer,Rep_Ahmed,0.05,93.1
30000384,100027,200005,5,2024-11-19,2024-11-24,Bank Transfer,Rep_Mariam,0.1,220.5
30000385,100088,200008,5,2025-01-19,2025-01-26,Bank Transfer,Rep_Ahmed,0.0,1600.0
30000386,100041,200002,4,2025-05-26,2025-05-28,Bank Transfer,Rep_Mariam,0.0,4796.0
30000387,100062,200009,4,2024-10-09,2024-10-10,Cash,Rep_Sara,0.05,608.0
30000388,100098,200001,5,2025-05-09,2025-05-16,Cash,Rep_Ahmed,0.1,5845.5
30000389,100051,200002,4,2025-04-29,2025-05-02,Bank Transfer,Rep_Omar,0.05,4556.2
30000390,100053,200001,3,2025-08-30,2025-09-02,Credit Card,Rep_Mariam,0.0,3897.0
30000391,100061,200007,5,2025-03-10,2025-03-12,Credit Card,Rep_Sara,0.1,292.5
30000392,100080,200007,3,2024-11-17,2024-11-18,Mobile Wallet,Rep_Ahmed,0.1,175.5
30000393,100100,200008,5,2025-02-09,2025-02-16,Mobile Wallet,Rep_Omar,0.0,1600.0
30000394,100075,200010,4,2025-06-25,2025-06-26,Cash,Rep_Mariam,0.05,456.0
30000395,100017,200006,5,2024-09-23,2024-09-29,Mobile Wallet,Rep_Mariam,0.0,4995.0
30000396,100013,200007,3,2024-10-10,2024-10-11,Bank Transfer,Rep_Ahmed,0.0,195.0
30000397,100047,200010,2,2025-07-12,2025-07-19,Bank Transfer,Rep_Sara,0.05,228.0
30000398,100009,200001,4,2025-08-15,2025-08-22,Credit Card,Rep_Ahmed,0.05,4936.2
30000399,100093,200007,2,2024-12-31,2025-01-02,Cash,Rep_Omar,0.0,130.0
30000400,100044,200003,1,2025-03-20,2025-03-23,Credit Card,Rep_Mariam,0.1,162.0
30000401,100099,200003,5,2025-06-06,2025-06-12,Bank Transfer,Rep_Mariam,0.0,900.0
30000402,100066,200002,5,2025-05-16,2025-05-20,Bank Transfer,Rep_Omar,0.1,5395.5
30000403,100055,200009,3,2025-06-19,2025-06-25,Bank Transfer,Rep_Ahmed,0.05,456.0
30000404,100084,200001,1,2024-11-20,2024-11-25,Credit Card,Rep_Sara,0.05,1234.05
30000405,100094,200003,5,2025-05-24,2025-05-29,Cash,Rep_Omar,0.05,855.0
30000406,100066,200009,5,2024-12-29,2025-01-03,Credit Card,Rep_Omar,0.0,800.0
30000407,100093,200001,3,2024-10-09,2024-10-11,Cash,Rep_Omar,0.0,3897.0
30000408,100016,200005,4,2024-09-24,2024-10-01,Mobile Wallet,Rep_Omar,0.0,196.0
30000409,100073,200004,3,2025-07-23,2025-07-24,Cash,Rep_Omar,0.0,690.0
30000410,100027,200008,1,2024-11-02,2024-11-07,Credit Card,Rep_Ahmed,0.0,320.0
30000411,100054,200009,3,2025-06-10,2025-06-12,Bank Transfer,Rep_Ahmed,0.05,456.0
30000412,100021,200009,3,2025-08-19,2025-08-24,Bank Transfer,Rep_Omar,0.0,480.0
30000413,100051,200005,4,2025-03-08,2025-03-15,Mobile Wallet,Rep_Mariam,0.05,186.2
30000414,100088,200001,1,2025-06-25,2025-06-29,Credit Card,Rep_Ahmed,0.0,1299.0
30000415,100081,200007,5,2024-12-26,2024-12-31,Cash,Rep_Ahmed,0.1,292.5
30000416,100013,200005,4,2025-03-07,2025-03-10,Credit Card,Rep_Omar,0.1,176.4
30000417,100097,200006,2,2025-03-17,2025-03-23,Cash,Rep_Omar,0.1,1798.2
30000418,100025,200006,3,2024-12-09,2024-12-12,Mobile Wallet,Rep_Ahmed,0.1,2697.3
30000419,100049,200009,4,2025-06-25,2025-07-02,Mobile Wallet,Rep_Omar,0.05,608.0
30000420,100006,200003,3,2024-09-20,2024-09-22,Credit Card,Rep_Sara,0.1,486.0
30000421,100005,200007,1,2024-09-22,2024-09-28,Mobile Wallet,Rep_Sara,0.0,65.0
30000422,100024,200007,5,2025-01-22,2025-01-25,Credit Card,Rep_Ahmed,0.05,308.75
30000423,100093,200005,3,2025-05-23,2025-05-25,Bank Transfer,Rep_Mariam,0.1,132.3
30000424,100087,200002,5,2025-07-23,2025-07-29,Bank Transfer,Rep_Omar,0.0,5995.0
30000425,100070,200006,3,2025-07-06,2025-07-11,Bank Transfer,Rep_Omar,0.05,2847.15
30000426,100074,200009,5,2025-01-06,2025-01-13,Cash,Rep_Sara,0.0,800.0
30000427,100076,200003,5,2025-03-26,2025-03-28,Credit Card,Rep_Ahmed,0.0,900.0
30000428,100022,200006,2,2024-11-26,2024-11-28,Cash,Rep_Omar,0.05,1898.1
30000429,100068,200003,2,2025-08-03,2025-08-05,Mobile Wallet,Rep_Mariam,0.0,360.0
30000430,100006,200002,1,2025-06-15,2025-06-20,Cash,Rep_Ahmed,0.0,1199.0
30000431,100043,200009,3,2025-02-05,2025-02-07,Credit Card,Rep_Omar,0.0,480.0
30000432,100074,200006,1,2025-06-13,2025-06-18,Mobile Wallet,Rep_Sara,0.05,949.05
30000433,100029,200002,4,2025-04-01,2025-04-07,Cash,Rep_Sara,0.1,4316.4
30000434,100022,200007,4,2024-12-08,2024-12-13,Cash,Rep_Sara,0.05,247.0
30000435,100021,200002,4,2024-09-19,2024-09-21,Mobile Wallet,Rep_Sara,0.05,4556.2
30000436,100080,200006,3,2024-10-12,2024-10-19,Cash,Rep_Ahmed,0.05,2847.15
30000437,100089,200010,2,2025-05-21,2025-05-27,Mobile Wallet,Rep_Ahmed,0.05,228.0
30000438,100071,200010,2,2024-11-10,2024-11-11,Mobile Wallet,Rep_Ahmed,0.1,216.0
30000439,100047,200004,3,2025-01-06,2025-01-13,Credit Card,Rep_Ahmed,0.1,621.0
30000440,100097,200005,5,2025-08-29,2025-09-01,Credit Card,Rep_Ahmed,0.1,220.5
30000441,100018,200004,1,2024-12-30,2025-01-05,Credit Card,Rep_Mariam,0.1,207.0
30000442,100011,200009,1,2025-01-26,2025-01-31,Bank Transfer,Rep_Sara,0.1,144.0
30000443,100056,200008,3,2025-06-14,2025-06-21,Credit Card,Rep_Omar,0.0,960.0
30000444,100056,200003,2,2025-06-26,2025-06-28,Mobile Wallet,Rep_Sara,0.05,342.0
30000445,100027,200001,5,2025-03-19,2025-03-23,Cash,Rep_Omar,0.0,6495.0
30000446,100016,200004,4,2025-01-16,2025-01-17,Mobile Wallet,Rep_Omar,0.1,828.0
30000447,100017,200006,1,2024-12-19,2024-12-21,Mobile Wallet,Rep_Ahmed,0.05,949.05
30000448,100015,200001,1,2025-03-24,2025-03-27,Cash,Rep_Mariam,0.0,1299.0
30000449,100042,200003,1,2025-05-05,2025-05-11,Mobile Wallet,Rep_Omar,0.1,162.0
30000450,100099,200010,4,2025-03-24,2025-03-29,Mobile Wallet,Rep_Omar,0.1,432.0
30000451,100062,200004,4,2024-10-21,2024-10-27,Cash,Rep_Ahmed,0.05,874.0
30000452,100083,200003,1,2025-05-13,2025-05-17,Mobile Wallet,Rep_Ahmed,0.05,171.0
30000453,100078,200010,3,2024-12-04,2024-12-09,Bank Transfer,Rep_Mariam,0.05,342.0
30000454,100011,200003,5,2025-08-01,2025-08-08,Mobile Wallet,Rep_Mariam,0.0,900.0
30000455,100019,200009,2,2024-11-07,2024-11-11,Credit Card,Rep_Sara,0.0,320.0
30000456,100009,200005,5,2025-03-30,2025-04-04,Bank Transfer,Rep_Mariam,0.05,232.75
30000457,100045,200002,5,2025-01-30,2025-02-01,Mobile Wallet,Rep_Omar,0.0,5995.0
30000458,100068,200003,3,2025-03-27,2025-03-30,Mobile Wallet,Rep_Omar,0.05,513.0
30000459,100088,200006,3,2024-10-05,2024-10-06,Mobile Wallet,Rep_Ahmed,0.1,2697.3
30000460,100078,200010,1,2025-07-19,2025-07-26,Credit Card,Rep_Ahmed,0.0,120.0
30000461,100061,200007,2,2025-08-16,2025-08-21,Bank Transfer,Rep_Ahmed,0.05,123.5
30000462,100089,200002,3,2025-08-29,2025-08-30,Credit Card,Rep_Mariam,0.0,3597.0
30000463,100087,200002,1,2024-10-19,2024-10-24,Bank Transfer,Rep_Mariam,0.0,1199.0
30000464,100027,200008,1,2024-12-01,2024-12-03,Cash,Rep_Mariam,0.05,304.0
30000465,100003,200004,5,2025-05-17,2025-05-23,Mobile Wallet,Rep_Omar,0.0,1150.0
30000466,100005,200006,2,2025-05-04,2025-05-08,Bank Transfer,Rep_Omar,0.0,1998.0
30000467,100097,200005,3,2025-04-14,2025-04-15,Mobile Wallet,Rep_Sara,0.0,147.0
30000468,100088,200003,5,2025-09-02,2025-09-09,Bank Transfer,Rep_Sara,0.0,900.0
30000469,100038,200004,2,2025-05-12,2025-05-16,Cash,Rep_Omar,0.0,460.0
30000470,100073,200003,2,2025-04-13,2025-04-18,Cash,Rep_Omar,0.05,342.0
30000471,100023,200009,3,2025-09-12,2025-09-19,Mobile Wallet,Rep_Omar,0.05,456.0
30000472,100023,200010,5,2025-02-24,2025-03-03,Credit Card,Rep_Omar,0.05,570.0
30000473,100033,200003,1,2025-02-02,2025-02-06,Bank Transfer,Rep_Omar,0.05,171.0
30000474,100080,200003,1,2025-02-01,2025-02-02,Cash,Rep_Omar,0.1,162.0
30000475,100088,200008,4,2024-11-19,2024-11-24,Mobile Wallet,Rep_Ahmed,0.0,1280.0
30000476,100008,200010,5,2024-11-08,2024-11-11,Mobile Wallet,Rep_Omar,0.1,540.0
30000477,100072,200009,4,2025-01-30,2025-02-06,Cash,Rep_Mariam,0.1,576.0
30000478,100088,200008,5,2025-06-11,2025-06-17,Mobile Wallet,Rep_Mariam,0.05,1520.0
30000479,100055,200001,5,2024-11-29,2024-12-01,Cash,Rep_Omar,0.1,5845.5
30000480,100022,200009,1,2025-04-07,2025-04-12,Cash,Rep_Ahmed,0.1,144.0
30000481,100097,200008,1,2024-11-25,2024-11-27,Cash,Rep_Mariam,0.05,304.0
30000482,100014,200002,3,2025-03-10,2025-03-11,Cash,Rep_Omar,0.1,3237.3
30000483,100005,200001,1,2025-08-24,2025-08-25,Credit Card,Rep_Sara,0.0,1299.0
30000484,100057,200001,4,2024-10-31,2024-11-06,Credit Card,Rep_Omar,0.05,4936.2
30000485,100003,200010,3,2024-09-19,2024-09-20,Bank Transfer,Rep_Omar,0.1,324.0
30000486,100068,200008,3,2025-06-07,2025-06-08,Mobile Wallet,Rep_Sara,0.05,912.0
30000487,100051,200009,2,2025-06-02,2025-06-06,Mobile Wallet,Rep_Omar,0.05,304.0
30000488,100030,200006,4,2024-11-24,2024-11-28,Bank Transfer,Rep_Sara,0.05,3796.2
30000489,100011,200004,3,2025-03-14,2025-03-19,Credit Card,Rep_Mariam,0.0,690.0
30000490,100094,200006,3,2025-03-20,2025-03-26,Mobile Wallet,Rep_Mariam,0.1,2697.3
30000491,100097,200004,4,2025-09-07,2025-09-09,Cash,Rep_Mariam,0.05,874.0
30000492,100057,200002,4,2025-02-21,2025-02-26,Bank Transfer,Rep_Omar,0.05,4556.2
30000493,100048,200010,2,2024-12-12,2024-12-13,Mobile Wallet,Rep_Sara,0.05,228.0
30000494,100017,200001,2,2025-08-14,2025-08-17,Credit Card,Rep_Mariam,0.0,2598.0
30000495,100019,200007,1,2024-12-21,2024-12-26,Bank Transfer,Rep_Sara,0.05,61.75
30000496,100090,200009,4,2025-02-05,2025-02-06,Bank Transfer,Rep_Mariam,0.1,576.0
30000497,100030,200002,2,2025-01-07,2025-01-14,Cash,Rep_Ahmed,0.0,2398.0
30000498,100008,200009,5,2025-08-01,2025-08-05,Cash,Rep_Omar,0.05,760.0
30000499,100032,200007,1,2025-02-03,2025-02-08,Credit Card,Rep_Sara,0.1,58.5
30000500,100021,200001,1,2025-08-11,2025-08-14,Cash,Rep_Sara,0.0,1299.0
30000501,100071,200006,1,2025-04-06,2025-04-10,Credit Card,Rep_Sara,0.1,899.1
30000502,100017,200009,3,2025-08-13,2025-08-16,Mobile Wallet,Rep_Mariam,0.1,432.0
30000503,100038,200010,4,2025-01-13,2025-01-20,Mobile Wallet,Rep_Mariam,0.05,456.0
30000504,100077,200001,1,2025-03-29,2025-03-30,Bank Transfer,Rep_Mariam,0.05,1234.05
30000505,100099,200004,5,2025-08-18,2025-08-19,Credit Card,Rep_Sara,0.0,1150.0
30000506,100019,200009,1,2024-11-29,2024-12-02,Mobile Wallet,Rep_Sara,0.05,152.0
30000507,100057,200008,5,2025-01-02,2025-01-08,Credit Card,Rep_Mariam,0.0,1600.0
30000508,100078,200007,4,2025-02-19,2025-02-21,Mobile Wallet,Rep_Ahmed,0.05,247.0
30000509,100095,200003,2,2025-07-13,2025-07-16,Credit Card,Rep_Sara,0.0,360.0
30000510,100043,200006,3,2025-08-23,2025-08-29,Cash,Rep_Omar,0.0,2997.0
30000511,100099,200008,3,2024-09-26,2024-10-02,Credit Card,Rep_Ahmed,0.05,912.0
30000512,100022,200002,2,2025-01-16,2025-01-19,Mobile Wallet,Rep_Mariam,0.0,2398.0
30000513,100036,200002,1,2025-05-22,2025-05-24,Credit Card,Rep_Omar,0.05,1139.05
30000514,100047,200001,3,2024-10-19,2024-10-22,Cash,Rep_Sara,0.1,3507.3
30000515,100070,200006,5,2025-05-01,2025-05-02,Mobile Wallet,Rep_Omar,0.05,4745.25
30000516,100097,200007,3,2025-04-07,2025-04-10,Credit Card,Rep_Mariam,0.05,185.25
30000517,100007,200003,4,2025-08-24,2025-08-30,Cash,Rep_Sara,0.0,720.0
30000518,100035,200003,5,2025-06-04,2025-06-09,Mobile Wallet,Rep_Ahmed,0.05,855.0
30000519,100036,200010,3,2025-03-05,2025-03-11,Cash,Rep_Sara,0.0,360.0
30000520,100080,200008,5,2025-03-12,2025-03-17,Bank Transfer,Rep_Sara,0.0,1600.0
30000521,100001,200008,4,2024-10-21,2024-10-22,Credit Card,Rep_Omar,0.05,1216.0
30000522,100005,200006,4,2025-09-15,2025-09-19,Cash,Rep_Sara,0.0,3996.0
30000523,100080,200005,1,2025-03-20,2025-03-24,Mobile Wallet,Rep_Mariam,0.05,46.55
30000524,100032,200002,2,2024-09-19,2024-09-23,Bank Transfer,Rep_Mariam,0.1,2158.2
30000525,100032,200002,5,2024-10-26,2024-11-02,Bank Transfer,Rep_Mariam,0.05,5695.25
30000526,100038,200009,4,2024-10-09,2024-10-11,Credit Card,Rep_Omar,0.05,608.0
30000527,100029,200002,1,2024-11-23,2024-11-25,Cash,Rep_Ahmed,0.0,1199.0
30000528,100015,200001,4,2025-01-24,2025-01-26,Cash,Rep_Ahmed,0.0,5196.0
30000529,100029,200007,2,2024-12-15,2024-12-22,Credit Card,Rep_Sara,0.0,130.0
30000530,100048,200010,4,2025-05-29,2025-06-02,Mobile Wallet,Rep_Sara,0.1,432.0
30000531,100033,200007,4,2025-06-02,2025-06-07,Credit Card,Rep_Omar,0.0,260.0
30000532,100038,200004,4,2025-06-17,2025-06-21,Credit Card,Rep_Ahmed,0.1,828.0
30000533,100100,200006,5,2024-11-16,2024-11-21,Cash,Rep_Omar,0.0,4995.0
30000534,100087,200006,4,2025-05-01,2025-05-06,Cash,Rep_Omar,0.05,3796.2
30000535,100010,200009,3,2025-07-31,2025-08-04,Credit Card,Rep_Sara,0.05,456.0
30000536,100020,200005,2,2024-12-23,2024-12-29,Bank Transfer,Rep_Ahmed,0.05,93.1
30000537,100011,200004,3,2025-06-25,2025-07-02,Credit Card,Rep_Sara,0.0,690.0
30000538,100050,200006,4,2025-04-03,2025-04-09,Credit Card,Rep_Mariam,0.0,3996.0
30000539,100039,200005,4,2024-10-30,2024-11-06,Mobile Wallet,Rep_Omar,0.1,176.4
30000540,100068,200007,3,2025-02-05,2025-02-10,Mobile Wallet,Rep_Omar,0.0,195.0
30000541,100079,200005,3,2025-09-10,2025-09-11,Mobile Wallet,Rep_Sara,0.0,147.0
30000542,100042,200005,1,2024-10-12,2024-10-14,Credit Card,Rep_Ahmed,0.1,44.1
30000543,100034,200009,3,2025-05-17,2025-05-24,Credit Card,Rep_Sara,0.05,456.0
30000544,100033,200006,3,2025-04-11,2025-04-15,Credit Card,Rep_Ahmed,0.1,2697.3
30000545,100085,200007,5,2025-02-02,2025-02-09,Bank Transfer,Rep_Ahmed,0.0,325.0
30000546,100021,200006,1,2024-10-25,2024-10-31,Bank Transfer,Rep_Ahmed,0.1,899.1
30000547,100079,200006,5,2024-09-21,2024-09-24,Bank Transfer,Rep_Sara,0.1,4495.5
30000548,100028,200007,1,2025-03-29,2025-04-03,Cash,Rep_Mariam,0.05,61.75
30000549,100086,200003,2,2025-03-31,2025-04-06,Credit Card,Rep_Sara,0.0,360.0
30000550,100026,200008,3,2025-08-02,2025-08-09,Cash,Rep_Sara,0.1,864.0
30000551,100077,200007,5,2025-04-10,2025-04-13,Credit Card,Rep_Sara,0.05,308.75
30000552,100052,200009,4,2025-02-06,2025-02-07,Credit Card,Rep_Ahmed,0.0,640.0
30000553,100067,200009,3,2025-03-10,2025-03-16,Bank Transfer,Rep_Ahmed,0.0,480.0
30000554,100092,200008,4,2025-01-17,2025-01-24,Bank Transfer,Rep_Mariam,0.05,1216.0
30000555,100077,200008,1,2024-09-19,2024-09-21,Cash,Rep_Mariam,0.0,320.0
30000556,100028,200006,5,2024-09-20,2024-09-27,Bank Transfer,Rep_Sara,0.0,4995.0
30000557,100046,200008,4,2024-10-14,2024-10-21,Cash,Rep_Sara,0.05,1216.0
30000558,100100,200001,3,2024-12-12,2024-12-17,Mobile Wallet,Rep_Sara,0.05,3702.15
